aX,aY,aZ,gX,gY,gZ
0.533,0.575,0.427,0.514,0.506,0.685
0.548,0.621,0.4,0.517,0.493,0.687
0.564,0.694,0.397,0.506,0.49,0.677
0.609,0.826,0.414,0.487,0.5,0.657
0.672,0.951,0.421,0.472,0.515,0.628
0.727,1,0.418,0.47,0.524,0.597
0.765,1,0.431,0.481,0.524,0.571
0.785,0.954,0.449,0.497,0.517,0.552
0.776,0.872,0.468,0.511,0.508,0.539

0.319,0.208,0.493,0.482,0.531,0.551
0.361,0.254,0.504,0.475,0.534,0.576
0.405,0.312,0.51,0.476,0.532,0.599
0.438,0.36,0.501,0.488,0.524,0.62
0.474,0.403,0.484,0.503,0.515,0.64
0.517,0.46,0.46,0.515,0.504,0.658
0.556,0.54,0.438,0.521,0.494,0.673
0.586,0.615,0.407,0.52,0.484,0.675
0.621,0.698,0.385,0.506,0.48,0.663
0.663,0.783,0.396,0.487,0.486,0.639
0.702,0.855,0.431,0.471,0.499,0.608
0.725,0.891,0.468,0.466,0.512,0.579
0.759,0.919,0.49,0.471,0.519,0.558
0.798,0.915,0.493,0.48,0.519,0.544
0.804,0.87,0.485,0.493,0.513,0.532

0.274,0.169,0.477,0.495,0.519,0.498
0.258,0.143,0.483,0.485,0.522,0.519
0.272,0.171,0.489,0.472,0.527,0.546
0.312,0.238,0.5,0.465,0.533,0.574
0.367,0.304,0.503,0.47,0.534,0.6
0.419,0.358,0.492,0.484,0.529,0.623
0.466,0.412,0.468,0.498,0.52,0.643
0.524,0.485,0.44,0.508,0.51,0.661
0.586,0.569,0.422,0.517,0.498,0.673
0.628,0.643,0.412,0.521,0.484,0.674
0.667,0.727,0.41,0.513,0.476,0.662
0.714,0.819,0.424,0.495,0.482,0.634
0.739,0.871,0.455,0.477,0.495,0.593
0.763,0.881,0.492,0.467,0.51,0.551
0.79,0.869,0.514,0.465,0.522,0.524

0.394,0.232,0.525,0.47,0.541,0.426
0.356,0.216,0.508,0.466,0.55,0.435
0.332,0.198,0.495,0.464,0.556,0.447
0.321,0.182,0.488,0.462,0.559,0.464
0.314,0.169,0.472,0.462,0.559,0.487
0.315,0.174,0.455,0.46,0.557,0.515
0.337,0.196,0.447,0.46,0.553,0.547
0.373,0.239,0.441,0.463,0.545,0.576
