aX,aY,aZ,gX,gY,gZ
0.541,0.699,0.186,0.852,0.421,0.537
0.48,0.623,0.216,0.844,0.431,0.517
0.427,0.522,0.255,0.821,0.447,0.493
0.395,0.397,0.3,0.783,0.465,0.471
0.401,0.274,0.354,0.733,0.481,0.454
0.423,0.18,0.401,0.673,0.493,0.446
0.46,0.157,0.46,0.607,0.5,0.449
0.477,0.226,0.524,0.549,0.503,0.455
0.462,0.329,0.577,0.509,0.502,0.464
0.454,0.424,0.626,0.491,0.502,0.472

0.628,0.884,0.318,0.737,0.445,0.546
0.646,0.905,0.25,0.791,0.432,0.557
0.648,0.884,0.167,0.841,0.42,0.564
0.619,0.83,0.1,0.88,0.412,0.564
0.568,0.758,0.08,0.899,0.412,0.554
0.473,0.642,0.113,0.892,0.422,0.531
0.398,0.499,0.19,0.861,0.446,0.499
