aX,aY,aZ,gX,gY,gZ
0.598,0.046,0.393,0.495,0.457,0.297
0.616,0.014,0.451,0.495,0.448,0.347
0.618,0,0.551,0.508,0.45,0.412
0.617,0.019,0.63,0.527,0.469,0.477
0.63,0.067,0.668,0.539,0.494,0.525
0.653,0.125,0.664,0.539,0.518,0.55

0.731,0,0.306,0.462,0.497,0.398
0.704,0.128,0.465,0.428,0.47,0.469
0.651,0.284,0.594,0.448,0.461,0.515
0.617,0.294,0.635,0.493,0.473,0.531
0.621,0.271,0.635,0.524,0.496,0.535
0.645,0.294,0.616,0.526,0.517,0.54
0.656,0.352,0.584,0.513,0.527,0.544
0.652,0.4,0.55,0.5,0.529,0.544
0.639,0.433,0.524,0.491,0.526,0.541
0.62,0.463,0.507,0.484,0.521,0.538
0.596,0.506,0.494,0.48,0.517,0.536
0.584,0.54,0.483,0.482,0.515,0.535
0.589,0.543,0.476,0.49,0.516,0.531
0.593,0.524,0.471,0.498,0.515,0.526
0.593,0.506,0.469,0.501,0.512,0.521

0.65,0,0.386,0.467,0.476,0.412
0.619,0.13,0.505,0.45,0.47,0.469
0.594,0.249,0.597,0.466,0.472,0.506
0.58,0.262,0.613,0.501,0.484,0.526
0.593,0.253,0.607,0.524,0.5,0.536
0.614,0.28,0.592,0.526,0.515,0.543
0.626,0.328,0.572,0.516,0.52,0.547
0.619,0.382,0.55,0.504,0.519,0.547
0.602,0.433,0.529,0.495,0.515,0.543
0.593,0.472,0.516,0.491,0.511,0.538
0.593,0.492,0.511,0.491,0.508,0.532
0.589,0.495,0.508,0.493,0.507,0.528
0.583,0.493,0.506,0.495,0.506,0.526
0.581,0.493,0.504,0.495,0.505,0.523
0.581,0.497,0.503,0.493,0.505,0.521

0.507,0.696,0.462,0.523,0.513,0.379
0.511,0.667,0.476,0.518,0.502,0.362
0.503,0.633,0.485,0.509,0.491,0.348
0.497,0.564,0.479,0.502,0.486,0.334
0.496,0.465,0.458,0.499,0.484,0.319
0.501,0.35,0.436,0.499,0.482,0.308
0.537,0.149,0.412,0.499,0.482,0.308
0.597,0,0.375,0.497,0.481,0.324
