aX,aY,aZ,gX,gY,gZ
0.459,0.287,0.579,0.513,0.487,0.517
0.473,0.316,0.55,0.496,0.501,0.511
0.488,0.346,0.516,0.483,0.508,0.504
0.496,0.363,0.501,0.477,0.509,0.499
0.492,0.373,0.498,0.479,0.506,0.498
0.484,0.372,0.49,0.487,0.503,0.502
0.483,0.368,0.48,0.496,0.502,0.508

0.35,0.039,0.551,0.428,0.508,0.293
0.449,0.079,0.525,0.424,0.523,0.346
0.497,0.164,0.518,0.433,0.528,0.412
0.489,0.249,0.502,0.454,0.519,0.466
0.488,0.343,0.522,0.477,0.505,0.495
0.489,0.372,0.56,0.504,0.493,0.506
0.48,0.356,0.572,0.529,0.491,0.512
0.478,0.329,0.566,0.542,0.498,0.517
0.491,0.304,0.554,0.541,0.507,0.518
0.495,0.3,0.538,0.529,0.51,0.516
0.489,0.321,0.526,0.511,0.508,0.511
0.487,0.351,0.521,0.497,0.506,0.506
0.485,0.375,0.515,0.49,0.504,0.503
0.483,0.39,0.505,0.491,0.504,0.502
0.49,0.392,0.497,0.496,0.505,0.504

0.333,0.318,0.564,0.466,0.5,0.291
0.302,0.14,0.54,0.458,0.512,0.289
0.369,0,0.489,0.447,0.524,0.302
0.488,0,0.437,0.424,0.528,0.337
0.551,0.084,0.432,0.399,0.521,0.394
0.539,0.267,0.479,0.396,0.507,0.455
0.483,0.414,0.534,0.422,0.492,0.5
0.461,0.467,0.573,0.47,0.485,0.52
0.484,0.42,0.584,0.525,0.488,0.525
0.508,0.341,0.571,0.562,0.497,0.528
0.516,0.279,0.555,0.57,0.506,0.534
0.512,0.259,0.543,0.555,0.508,0.535
0.5,0.279,0.535,0.527,0.506,0.529
0.491,0.324,0.531,0.499,0.503,0.519
0.49,0.371,0.529,0.482,0.501,0.509

0.212,0.073,0.51,0.496,0.553,0.301
0.307,0,0.459,0.49,0.569,0.332
0.47,0.003,0.408,0.481,0.582,0.38
0.568,0.068,0.381,0.472,0.576,0.431
0.58,0.152,0.373,0.465,0.55,0.473
0.536,0.253,0.404,0.459,0.519,0.499
0.491,0.345,0.461,0.461,0.494,0.511
0.466,0.399,0.497,0.475,0.482,0.515
0.464,0.408,0.508,0.496,0.484,0.516
0.472,0.389,0.508,0.514,0.491,0.516
0.475,0.362,0.501,0.524,0.496,0.515
0.471,0.332,0.496,0.526,0.496,0.514
0.464,0.311,0.497,0.521,0.496,0.513
0.457,0.304,0.498,0.512,0.495,0.512
0.452,0.313,0.497,0.502,0.495,0.513

0.215,0.212,0.586,0.472,0.521,0.283
0.24,0.033,0.531,0.482,0.54,0.301
0.394,0.01,0.463,0.484,0.56,0.35
0.524,0.071,0.429,0.479,0.564,0.41
0.548,0.127,0.419,0.477,0.542,0.458
0.504,0.221,0.444,0.473,0.511,0.488
0.468,0.323,0.514,0.472,0.489,0.502
0.451,0.376,0.557,0.484,0.482,0.51
0.449,0.377,0.559,0.501,0.488,0.514
0.46,0.356,0.543,0.513,0.499,0.512
0.47,0.333,0.525,0.515,0.505,0.509
0.473,0.322,0.516,0.509,0.505,0.505
0.467,0.328,0.516,0.501,0.503,0.503
0.458,0.344,0.514,0.495,0.502,0.503
0.456,0.363,0.502,0.493,0.503,0.505

0.321,0.026,0.465,0.456,0.523,0.282
0.406,0,0.428,0.434,0.526,0.307
0.498,0,0.419,0.416,0.524,0.353
0.518,0.153,0.429,0.415,0.514,0.415
0.493,0.336,0.47,0.44,0.5,0.477
0.467,0.392,0.52,0.494,0.49,0.516
0.467,0.316,0.54,0.551,0.488,0.529
0.482,0.224,0.546,0.578,0.495,0.53
0.501,0.197,0.542,0.566,0.505,0.53
0.505,0.242,0.528,0.531,0.51,0.525
0.499,0.325,0.501,0.496,0.511,0.515
0.511,0.391,0.485,0.475,0.51,0.504
0.511,0.417,0.48,0.472,0.508,0.496
0.5,0.411,0.478,0.48,0.506,0.493
0.497,0.39,0.472,0.491,0.507,0.495

0.355,0.596,0.457,0.501,0.478,0.272
0.249,0.54,0.518,0.487,0.47,0.236
0.128,0.479,0.587,0.477,0.477,0.203
0,0.248,0.622,0.487,0.496,0.18
0,0,0.544,0.521,0.527,0.181
0.164,0,0.29,0.557,0.571,0.222
0.656,0,0.233,0.537,0.59,0.333
0.634,0,0.337,0.49,0.536,0.477
0.409,0.071,0.459,0.473,0.466,0.552
0.385,0.194,0.585,0.477,0.441,0.555
0.483,0.261,0.643,0.482,0.463,0.533
0.513,0.322,0.587,0.48,0.498,0.517
0.517,0.323,0.519,0.482,0.516,0.507
0.52,0.299,0.48,0.485,0.514,0.5
0.513,0.306,0.479,0.483,0.507,0.498

0.417,0.861,0.479,0.49,0.527,0.411
0.422,0.824,0.456,0.491,0.518,0.353
0.373,0.741,0.464,0.492,0.504,0.3
0.294,0.663,0.514,0.485,0.493,0.252
0.185,0.607,0.573,0.473,0.49,0.212
0.034,0.506,0.62,0.47,0.502,0.179
0,0.269,0.63,0.48,0.528,0.158
0,0,0.574,0.499,0.561,0.16
0.054,0,0.303,0.511,0.589,0.191
0.531,0,0.153,0.456,0.595,0.287
0.649,0.01,0.312,0.38,0.548,0.438
0.409,0.388,0.482,0.401,0.474,0.544
0.334,0.376,0.602,0.492,0.438,0.562
0.447,0.157,0.645,0.566,0.461,0.538
0.475,0.06,0.602,0.563,0.498,0.525

0.535,0.795,0.447,0.492,0.54,0.364
0.475,0.69,0.444,0.487,0.522,0.301
0.363,0.578,0.479,0.477,0.506,0.249
0.216,0.504,0.532,0.463,0.498,0.21
0.084,0.346,0.583,0.456,0.502,0.184
0,0,0.547,0.464,0.519,0.177
0.115,0,0.366,0.467,0.547,0.194
0.532,0,0.201,0.423,0.564,0.267
