aX,aY,aZ,gX,gY,gZ
0.466,0.35,0.652,0.513,0.514,0.488

0.882,0.388,0.07,0.554,0.433,0.506
0.809,0.393,0.028,0.552,0.376,0.507
0.641,0.354,0.001,0.551,0.311,0.509
0.456,0.289,0,0.552,0.26,0.517
0.245,0.207,0,0.55,0.224,0.529
0.011,0.2,0,0.532,0.195,0.535
0,0.265,0.177,0.498,0.175,0.53
0,0.386,0.481,0.471,0.183,0.525
0.057,0.462,0.67,0.464,0.226,0.521
0.114,0.5,0.805,0.467,0.284,0.516
0.148,0.482,0.851,0.474,0.345,0.505
0.235,0.443,0.825,0.482,0.404,0.486
0.315,0.404,0.771,0.49,0.448,0.474
0.369,0.372,0.725,0.502,0.476,0.477
0.417,0.349,0.696,0.513,0.495,0.489

0.783,0.381,0.198,0.535,0.459,0.508
0.804,0.369,0.151,0.539,0.419,0.517
0.736,0.365,0.118,0.538,0.37,0.523
0.604,0.355,0.102,0.536,0.32,0.531
0.51,0.342,0.074,0.539,0.279,0.539
0.377,0.342,0.06,0.541,0.243,0.544
0.212,0.32,0.029,0.543,0.208,0.547
0,0.273,0.072,0.54,0.186,0.537
0,0.206,0.253,0.524,0.194,0.524
0.005,0.24,0.548,0.493,0.235,0.51
0.182,0.401,0.729,0.457,0.285,0.507
0.196,0.505,0.799,0.444,0.325,0.508
0.18,0.527,0.808,0.453,0.367,0.498
0.264,0.481,0.78,0.47,0.417,0.482
0.351,0.419,0.74,0.487,0.454,0.475

0.761,0.36,0.081,0.529,0.353,0.534
0.545,0.339,0.048,0.527,0.291,0.544
0.281,0.291,0.049,0.526,0.247,0.546
0.118,0.294,0.165,0.515,0.228,0.539
0.145,0.325,0.337,0.497,0.229,0.528
0.211,0.384,0.449,0.482,0.243,0.518
0.223,0.445,0.531,0.469,0.266,0.513
0.22,0.486,0.607,0.466,0.291,0.511
0.223,0.489,0.666,0.472,0.32,0.507
0.225,0.45,0.707,0.485,0.35,0.501
0.232,0.399,0.741,0.497,0.381,0.498
0.247,0.366,0.763,0.503,0.413,0.497
0.278,0.355,0.772,0.505,0.445,0.5
0.317,0.36,0.762,0.505,0.474,0.505
0.354,0.375,0.737,0.506,0.498,0.511

0.812,0.359,0.125,0.529,0.414,0.508
0.723,0.364,0.1,0.518,0.361,0.517
0.587,0.34,0.071,0.513,0.311,0.525
0.412,0.348,0.072,0.506,0.269,0.532
0.244,0.353,0.052,0.504,0.234,0.538
0.064,0.369,0.129,0.5,0.204,0.543
