aX,aY,aZ,gX,gY,gZ
0.473,0.486,0.641,0.456,0.499,0.502

0.587,0.142,0.117,0.206,0.454,0.467
0.577,0.2,0.034,0.153,0.448,0.471
0.567,0.28,0,0.108,0.445,0.475
0.567,0.337,0,0.079,0.444,0.478
0.564,0.392,0,0.066,0.444,0.481
0.553,0.483,0,0.066,0.443,0.491
0.52,0.624,0.087,0.09,0.441,0.51
0.423,0.799,0.284,0.146,0.44,0.544
0.284,0.975,0.49,0.239,0.447,0.59
0.252,1,0.639,0.362,0.473,0.629
0.298,0.888,0.685,0.475,0.507,0.63
0.388,0.728,0.676,0.538,0.534,0.596
0.494,0.582,0.654,0.551,0.549,0.553
0.53,0.484,0.634,0.528,0.542,0.518
0.515,0.463,0.618,0.492,0.524,0.494

0.61,0.11,0,0.149,0.415,0.477
0.572,0.251,0,0.086,0.401,0.481
0.537,0.395,0,0.045,0.395,0.492
0.5,0.486,0,0.035,0.398,0.51
0.449,0.552,0,0.053,0.407,0.532
0.389,0.644,0.062,0.091,0.417,0.557
0.322,0.773,0.251,0.152,0.429,0.589
0.259,0.878,0.424,0.234,0.446,0.625
0.243,0.948,0.516,0.328,0.469,0.647
0.335,0.925,0.574,0.414,0.492,0.628
0.432,0.849,0.584,0.472,0.504,0.581
0.467,0.753,0.599,0.5,0.507,0.536
0.445,0.644,0.623,0.51,0.506,0.505
0.418,0.571,0.634,0.51,0.506,0.488
0.42,0.549,0.628,0.504,0.513,0.483

0.615,0.174,0.271,0.333,0.456,0.471
0.629,0.161,0.21,0.284,0.443,0.466
0.633,0.178,0.139,0.231,0.429,0.462
0.622,0.218,0.071,0.18,0.416,0.46
0.595,0.268,0.022,0.137,0.405,0.463
0.571,0.327,0,0.105,0.4,0.471
0.544,0.387,0,0.086,0.401,0.485
0.49,0.464,0.01,0.081,0.402,0.504
0.43,0.608,0.106,0.094,0.404,0.53
0.32,0.81,0.281,0.136,0.411,0.566
0.227,0.985,0.451,0.216,0.431,0.603
0.207,1,0.557,0.324,0.464,0.621
0.314,1,0.602,0.428,0.499,0.596
0.439,0.886,0.616,0.497,0.522,0.547
0.463,0.704,0.63,0.527,0.525,0.502

0.726,0,0,0.223,0.415,0.43
0.709,0.055,0,0.112,0.382,0.418
0.668,0.274,0,0.024,0.359,0.419
