aX,aY,aZ,gX,gY,gZ
0.408,0.664,0.539,0.567,0.468,0.502
0.408,0.603,0.552,0.555,0.483,0.499
0.397,0.609,0.524,0.532,0.5,0.498
0.4,0.633,0.505,0.52,0.512,0.499
0.422,0.647,0.494,0.516,0.517,0.5
0.437,0.647,0.485,0.515,0.516,0.5
0.447,0.636,0.48,0.516,0.514,0.497

0.115,0.661,0.498,0.529,0.536,0.79
0.017,0.782,0.497,0.536,0.547,0.797
0.025,0.94,0.474,0.533,0.566,0.782
0.205,1,0.429,0.52,0.589,0.746
0.458,1,0.373,0.498,0.602,0.688
0.649,1,0.305,0.481,0.596,0.615
0.635,1,0.281,0.494,0.566,0.547
0.507,0.946,0.331,0.529,0.521,0.506
0.438,0.803,0.425,0.556,0.484,0.498
0.431,0.658,0.511,0.566,0.467,0.497
0.408,0.577,0.533,0.551,0.47,0.494
0.396,0.564,0.52,0.525,0.488,0.49
0.413,0.594,0.511,0.504,0.506,0.488
0.43,0.636,0.499,0.494,0.513,0.49
0.446,0.663,0.49,0.495,0.515,0.493

0.051,0.979,0.465,0.54,0.548,0.805
0.212,1,0.398,0.537,0.57,0.777
0.442,1,0.36,0.532,0.579,0.73
0.627,1,0.364,0.523,0.569,0.663
0.635,1,0.375,0.525,0.544,0.582
0.492,0.877,0.404,0.535,0.508,0.52
0.421,0.747,0.476,0.537,0.479,0.494
0.441,0.667,0.552,0.53,0.468,0.494
0.453,0.657,0.575,0.518,0.475,0.501
0.448,0.67,0.553,0.51,0.493,0.504
0.455,0.679,0.525,0.51,0.508,0.503
0.454,0.682,0.505,0.514,0.512,0.503
0.457,0.659,0.492,0.52,0.511,0.504
0.463,0.622,0.483,0.523,0.511,0.503
0.474,0.597,0.476,0.52,0.511,0.5

0,0.739,0.446,0.479,0.542,0.788
0.042,0.966,0.386,0.475,0.57,0.789
0.221,1,0.363,0.487,0.589,0.77
0.374,1,0.386,0.497,0.585,0.73
0.482,1,0.385,0.489,0.569,0.673
0.52,1,0.388,0.485,0.551,0.605
0.463,1,0.4,0.497,0.53,0.549
0.427,0.907,0.434,0.512,0.508,0.521
0.428,0.794,0.48,0.523,0.493,0.514
0.428,0.716,0.508,0.526,0.488,0.512
0.433,0.671,0.507,0.522,0.497,0.509
0.443,0.653,0.491,0.517,0.508,0.505
0.444,0.654,0.475,0.512,0.512,0.501
0.452,0.655,0.469,0.508,0.511,0.499
0.462,0.646,0.468,0.507,0.509,0.497

0.538,0.369,0.486,0.435,0.493,0.597
0.468,0.379,0.51,0.45,0.48,0.623
0.401,0.349,0.52,0.474,0.476,0.657
0.311,0.355,0.519,0.485,0.481,0.693
0.18,0.428,0.521,0.483,0.495,0.727
0.06,0.537,0.51,0.478,0.516,0.762
0,0.709,0.489,0.476,0.545,0.788
0,0.964,0.46,0.478,0.573,0.794
0.225,1,0.449,0.491,0.594,0.775
0.534,1,0.419,0.518,0.59,0.73
0.635,1,0.379,0.551,0.562,0.655
0.535,0.905,0.391,0.566,0.531,0.572
0.443,0.723,0.4,0.552,0.502,0.517
0.425,0.65,0.46,0.525,0.48,0.501
0.421,0.671,0.532,0.498,0.472,0.5

0.337,0.87,0.441,0.534,0.539,0.759
0.429,0.857,0.428,0.543,0.544,0.73
0.48,0.9,0.447,0.537,0.541,0.687
0.494,0.932,0.471,0.528,0.533,0.637
0.475,0.868,0.485,0.531,0.52,0.591
0.453,0.768,0.499,0.534,0.51,0.558
0.448,0.688,0.504,0.528,0.504,0.539
0.46,0.651,0.518,0.517,0.501,0.53
0.474,0.649,0.53,0.504,0.502,0.526
0.477,0.657,0.528,0.497,0.505,0.522
0.47,0.658,0.52,0.494,0.508,0.518
0.462,0.667,0.513,0.493,0.51,0.515
0.463,0.679,0.51,0.495,0.509,0.512
0.462,0.679,0.502,0.497,0.509,0.508
0.462,0.666,0.494,0.499,0.508,0.502

0.446,0.846,0.433,0.562,0.524,0.711
0.471,0.806,0.464,0.571,0.52,0.686
0.48,0.747,0.476,0.559,0.518,0.651
0.476,0.702,0.481,0.53,0.517,0.61
0.481,0.705,0.475,0.493,0.517,0.57
