aX,aY,aZ,gX,gY,gZ
0.499,0.584,0.589,0.493,0.492,0.507
0.489,0.59,0.579,0.491,0.49,0.506
0.48,0.593,0.571,0.492,0.49,0.504
0.473,0.587,0.563,0.495,0.49,0.501
0.464,0.584,0.553,0.498,0.49,0.499
0.454,0.588,0.545,0.5,0.491,0.496
0.446,0.592,0.539,0.501,0.492,0.495

0.353,0.674,0.321,0.504,0.514,0.503
0.267,0.706,0.255,0.506,0.533,0.507
0.257,0.737,0.192,0.508,0.56,0.516
0.31,0.729,0.15,0.518,0.594,0.526
0.427,0.676,0.147,0.532,0.631,0.535
0.58,0.585,0.195,0.542,0.664,0.543
0.697,0.522,0.293,0.537,0.683,0.549
0.729,0.522,0.406,0.517,0.686,0.552
0.727,0.567,0.523,0.493,0.678,0.553
0.721,0.626,0.652,0.478,0.663,0.552
0.731,0.654,0.776,0.477,0.642,0.55
0.743,0.622,0.842,0.491,0.612,0.545
0.713,0.536,0.823,0.508,0.577,0.534
0.661,0.461,0.755,0.52,0.547,0.517
0.599,0.464,0.698,0.518,0.527,0.499
0.556,0.516,0.675,0.509,0.517,0.488
0.534,0.563,0.672,0.502,0.513,0.486
0.529,0.589,0.671,0.498,0.51,0.488
0.524,0.602,0.668,0.496,0.506,0.492
0.517,0.614,0.662,0.494,0.502,0.496
0.513,0.621,0.651,0.494,0.498,0.499
0.512,0.611,0.634,0.495,0.494,0.502
0.509,0.591,0.611,0.497,0.491,0.503
0.499,0.583,0.59,0.496,0.489,0.502
0.487,0.592,0.577,0.494,0.487,0.501
0.476,0.597,0.566,0.494,0.487,0.5
0.466,0.598,0.556,0.496,0.488,0.499
0.457,0.596,0.547,0.498,0.489,0.498
0.447,0.593,0.538,0.5,0.491,0.498
0.441,0.593,0.534,0.501,0.493,0.497

0.235,0.695,0.174,0.512,0.545,0.512
0.276,0.701,0.135,0.518,0.583,0.52
0.395,0.671,0.134,0.529,0.624,0.527
0.547,0.602,0.181,0.539,0.659,0.534
0.667,0.54,0.276,0.535,0.68,0.542
0.713,0.536,0.384,0.516,0.685,0.548
0.731,0.562,0.503,0.493,0.679,0.55
0.735,0.62,0.62,0.477,0.665,0.55
