aX,aY,aZ,gX,gY,gZ
0.611,0.116,0.466,0.485,0.496,0.403
0.615,0.154,0.44,0.5,0.506,0.37
0.634,0.224,0.416,0.503,0.516,0.346
0.655,0.325,0.408,0.497,0.524,0.329
0.668,0.449,0.416,0.489,0.53,0.32
0.657,0.583,0.438,0.483,0.533,0.315
0.617,0.678,0.479,0.484,0.534,0.317
0.567,0.807,0.544,0.486,0.535,0.326
0.46,1,0.622,0.491,0.534,0.34
0.307,1,0.667,0.513,0.533,0.368
0.276,1,0.673,0.539,0.532,0.419
0.355,0.82,0.689,0.535,0.525,0.477
0.395,0.675,0.7,0.507,0.508,0.518
0.388,0.62,0.686,0.477,0.484,0.537
0.361,0.604,0.643,0.46,0.466,0.545
0.339,0.57,0.578,0.462,0.458,0.547
0.328,0.529,0.522,0.473,0.461,0.543
0.334,0.499,0.49,0.488,0.472,0.536
0.35,0.482,0.484,0.501,0.486,0.527
0.372,0.473,0.492,0.51,0.498,0.519
0.392,0.47,0.5,0.514,0.503,0.514
0.405,0.472,0.504,0.513,0.504,0.513
0.41,0.47,0.504,0.51,0.503,0.513
0.407,0.461,0.501,0.506,0.5,0.515
0.401,0.446,0.498,0.502,0.499,0.517
0.397,0.432,0.497,0.5,0.498,0.518
0.394,0.421,0.498,0.5,0.499,0.517

0.57,0.133,0.438,0.513,0.491,0.555
0.583,0.04,0.427,0.501,0.49,0.54
0.601,0.008,0.434,0.482,0.489,0.517
0.61,0.028,0.449,0.467,0.49,0.484
0.597,0.079,0.458,0.465,0.492,0.446
0.568,0.149,0.454,0.473,0.496,0.408
0.552,0.224,0.442,0.486,0.505,0.378
0.568,0.295,0.438,0.496,0.519,0.358
0.594,0.355,0.445,0.502,0.532,0.342
0.613,0.432,0.459,0.503,0.541,0.331
0.623,0.552,0.497,0.499,0.546,0.324
0.606,0.708,0.545,0.498,0.546,0.323
0.521,0.856,0.583,0.501,0.542,0.329
0.412,0.932,0.616,0.508,0.539,0.352
