aX,aY,aZ,gX,gY,gZ
0.505,0.4,0.49,0.492,0.49,0.495
0.495,0.402,0.482,0.496,0.488,0.495
0.488,0.398,0.474,0.502,0.487,0.494
0.482,0.395,0.468,0.507,0.487,0.492
0.48,0.393,0.467,0.51,0.488,0.49
0.478,0.389,0.467,0.511,0.489,0.49
0.478,0.382,0.466,0.51,0.491,0.49
0.481,0.381,0.47,0.507,0.494,0.491

0.745,0.549,0.511,0.529,0.536,0.701
0.886,0.273,0.582,0.525,0.516,0.716
0.87,0,0.54,0.523,0.496,0.72
0.683,0,0.457,0.502,0.476,0.701
0.497,0,0.445,0.456,0.473,0.656
0.492,0.002,0.51,0.42,0.49,0.602
0.556,0.193,0.562,0.427,0.503,0.555
0.551,0.316,0.569,0.466,0.5,0.521
0.52,0.307,0.547,0.514,0.492,0.501
0.502,0.249,0.525,0.547,0.488,0.488
0.49,0.224,0.512,0.554,0.487,0.48
0.496,0.247,0.504,0.542,0.489,0.477
0.506,0.288,0.501,0.523,0.492,0.479
0.515,0.33,0.496,0.506,0.494,0.485
0.515,0.366,0.49,0.494,0.495,0.49
0.508,0.38,0.484,0.489,0.494,0.494
0.497,0.381,0.479,0.49,0.492,0.496
0.491,0.378,0.477,0.493,0.492,0.495
0.488,0.375,0.475,0.497,0.491,0.492
0.487,0.372,0.475,0.5,0.491,0.489
0.486,0.372,0.472,0.502,0.491,0.486
0.487,0.373,0.47,0.502,0.492,0.485
0.49,0.377,0.47,0.501,0.492,0.484
0.494,0.383,0.472,0.499,0.494,0.484
0.499,0.391,0.468,0.498,0.495,0.485
0.503,0.402,0.462,0.498,0.496,0.486
0.501,0.406,0.459,0.497,0.498,0.489
0.504,0.403,0.464,0.497,0.501,0.494
0.512,0.398,0.474,0.497,0.504,0.497
0.516,0.393,0.485,0.497,0.506,0.499

0.491,0.884,0.411,0.567,0.481,0.554
0.537,0.702,0.415,0.583,0.493,0.592
0.597,0.578,0.455,0.57,0.507,0.625
0.65,0.556,0.498,0.537,0.515,0.655
0.722,0.537,0.536,0.508,0.516,0.682
0.813,0.438,0.561,0.493,0.511,0.705
0.878,0.272,0.568,0.489,0.496,0.718
0.846,0.017,0.533,0.489,0.475,0.717
0.701,0,0.471,0.479,0.456,0.698
0.523,0,0.431,0.455,0.45,0.658
0.454,0,0.441,0.434,0.463,0.605
0.492,0.1,0.468,0.436,0.483,0.553
0.524,0.249,0.491,0.464,0.495,0.513
0.516,0.285,0.504,0.505,0.499,0.49
0.508,0.254,0.511,0.536,0.499,0.478
0.508,0.219,0.515,0.548,0.498,0.471
0.517,0.215,0.519,0.54,0.499,0.47
0.53,0.248,0.519,0.521,0.499,0.474
0.531,0.298,0.514,0.502,0.498,0.481
0.525,0.342,0.508,0.488,0.496,0.488
0.515,0.368,0.502,0.483,0.494,0.492
0.506,0.379,0.495,0.484,0.491,0.493
0.498,0.387,0.489,0.488,0.488,0.492
0.493,0.394,0.482,0.494,0.486,0.489
0.488,0.397,0.474,0.499,0.484,0.487
0.483,0.398,0.469,0.504,0.484,0.485
0.479,0.397,0.465,0.507,0.485,0.485
0.476,0.395,0.462,0.507,0.486,0.485
0.477,0.39,0.458,0.506,0.489,0.486
0.481,0.387,0.456,0.504,0.492,0.488

0.479,0.832,0.413,0.552,0.499,0.567
0.559,0.708,0.432,0.563,0.514,0.601
0.615,0.65,0.474,0.552,0.524,0.631
0.67,0.613,0.511,0.534,0.526,0.662
0.744,0.537,0.547,0.522,0.523,0.688
0.816,0.334,0.552,0.517,0.513,0.709
0.808,0.051,0.502,0.511,0.498,0.718
0.7,0,0.444,0.489,0.483,0.709
0.559,0,0.449,0.455,0.48,0.68
0.51,0,0.504,0.433,0.49,0.638
0.528,0.033,0.554,0.439,0.5,0.59
0.526,0.124,0.578,0.466,0.5,0.543
0.512,0.176,0.578,0.501,0.495,0.506
