aX,aY,aZ,gX,gY,gZ
0.385,0.441,0.51,0.5,0.507,0.498
0.384,0.45,0.518,0.5,0.508,0.496
0.383,0.464,0.521,0.499,0.508,0.494
0.38,0.478,0.524,0.499,0.507,0.493
0.38,0.489,0.529,0.499,0.507,0.493
0.38,0.496,0.532,0.5,0.507,0.493

0.359,0.969,0.602,0.485,0.531,0.413
0.347,0.945,0.66,0.489,0.523,0.451
0.338,0.878,0.687,0.493,0.509,0.482
0.328,0.779,0.681,0.498,0.496,0.503
0.333,0.693,0.653,0.503,0.487,0.512
0.334,0.647,0.62,0.504,0.482,0.513
0.321,0.62,0.588,0.505,0.48,0.51
0.312,0.602,0.565,0.505,0.482,0.508
0.314,0.588,0.552,0.505,0.486,0.508
0.326,0.566,0.544,0.506,0.49,0.51
