aX,aY,aZ,gX,gY,gZ
0.492,0.552,0.608,0.499,0.507,0.468
0.495,0.531,0.597,0.500,0.507,0.466
0.501,0.468,0.597,0.508,0.505,0.465
0.500,0.461,0.610,0.499,0.504,0.466
0.506,0.435,0.618,0.505,0.504,0.469
0.518,0.424,0.617,0.507,0.505,0.474
0.521,0.419,0.616,0.506,0.504,0.478
0.533,0.400,0.597,0.510,0.505,0.482
0.536,0.392,0.597,0.505,0.503,0.489

0.566,0.111,0.451,0.562,0.498,0.514
0.555,0.026,0.417,0.562,0.493,0.523
0.499,0.000,0.395,0.523,0.479,0.544
0.335,0.229,0.537,0.444,0.463,0.584
0.297,0.590,0.694,0.433,0.469,0.588
0.331,0.915,0.806,0.446,0.483,0.580
0.432,1.000,0.741,0.474,0.503,0.541
0.451,1.000,0.713,0.491,0.506,0.526
0.468,0.822,0.640,0.522,0.511,0.493
0.479,0.682,0.607,0.529,0.512,0.479
0.491,0.590,0.594,0.520,0.510,0.477
0.497,0.579,0.590,0.493,0.506,0.472
0.496,0.552,0.597,0.497,0.504,0.467
0.496,0.542,0.596,0.500,0.504,0.466
0.494,0.490,0.604,0.503,0.502,0.464
0.494,0.468,0.635,0.497,0.500,0.464
0.492,0.481,0.637,0.494,0.501,0.465
0.506,0.466,0.627,0.493,0.502,0.470
0.510,0.435,0.636,0.509,0.504,0.472
0.518,0.417,0.619,0.514,0.505,0.474

0.585,0.000,0.341,0.592,0.498,0.519
0.430,0.000,0.370,0.514,0.467,0.560
0.343,0.000,0.467,0.475,0.458,0.573
0.224,0.377,0.627,0.410,0.458,0.594
0.337,1.000,0.720,0.432,0.492,0.578
0.385,1.000,0.680,0.462,0.501,0.545
0.452,1.000,0.650,0.502,0.506,0.511
0.459,0.776,0.625,0.524,0.507,0.482
0.464,0.730,0.619,0.521,0.507,0.477
0.473,0.635,0.613,0.520,0.507,0.470
0.480,0.606,0.608,0.501,0.505,0.464
0.478,0.593,0.609,0.501,0.505,0.462
0.479,0.547,0.610,0.508,0.505,0.459
0.478,0.441,0.621,0.507,0.506,0.458
0.486,0.459,0.614,0.501,0.507,0.458
0.498,0.421,0.629,0.510,0.505,0.463
0.525,0.403,0.590,0.515,0.508,0.472
0.529,0.389,0.591,0.512,0.507,0.474
0.535,0.377,0.594,0.508,0.505,0.479
0.540,0.381,0.601,0.500,0.504,0.487
