aX,aY,aZ,gX,gY,gZ
0.533,0.57,0.621,0.477,0.503,0.525
0.541,0.587,0.603,0.485,0.503,0.52
0.546,0.59,0.592,0.492,0.502,0.515
0.547,0.583,0.589,0.498,0.501,0.509
0.547,0.567,0.592,0.503,0.499,0.505
0.546,0.551,0.6,0.505,0.497,0.501
0.544,0.533,0.609,0.506,0.496,0.498
0.543,0.517,0.62,0.506,0.495,0.497

0.529,0.85,0.578,0.482,0.487,0.506
0.531,0.956,0.555,0.466,0.485,0.491
0.517,1,0.524,0.448,0.48,0.469
0.463,1,0.514,0.438,0.473,0.443
0.371,1,0.536,0.436,0.463,0.414
0.249,1,0.584,0.442,0.455,0.386
0.129,1,0.657,0.458,0.45,0.362
0.017,1,0.776,0.489,0.45,0.34
0,0.923,0.859,0.54,0.461,0.319
0,0.582,0.77,0.591,0.485,0.298
0.02,0.204,0.564,0.605,0.512,0.29
0.234,0,0.327,0.595,0.522,0.307
0.435,0,0.248,0.534,0.511,0.345
0.516,0,0.396,0.473,0.488,0.39
0.527,0,0.59,0.459,0.473,0.433
0.533,0,0.695,0.472,0.475,0.468
0.523,0.014,0.721,0.484,0.485,0.493
0.515,0.095,0.71,0.49,0.494,0.511
0.498,0.182,0.692,0.489,0.5,0.525
0.494,0.29,0.679,0.481,0.504,0.535
0.5,0.413,0.671,0.474,0.507,0.541
0.509,0.511,0.661,0.472,0.509,0.543
0.521,0.584,0.644,0.474,0.511,0.54
0.537,0.626,0.624,0.48,0.512,0.534
0.55,0.644,0.605,0.489,0.512,0.527
0.56,0.634,0.591,0.498,0.511,0.52
0.565,0.613,0.583,0.506,0.51,0.514
