aX,aY,aZ,gX,gY,gZ
0.545,0.437,0.279,0.507,0.518,0.497
0.541,0.432,0.352,0.504,0.507,0.499
0.543,0.444,0.403,0.501,0.5,0.502
0.552,0.457,0.44,0.499,0.495,0.505
0.564,0.463,0.473,0.499,0.491,0.506
0.576,0.464,0.505,0.497,0.488,0.507
0.584,0.465,0.53,0.496,0.487,0.507
0.591,0.472,0.548,0.494,0.487,0.508
0.598,0.481,0.562,0.495,0.487,0.509
0.604,0.487,0.57,0.496,0.489,0.509
0.609,0.503,0.575,0.496,0.49,0.509
0.614,0.52,0.577,0.496,0.492,0.508
0.617,0.531,0.577,0.497,0.494,0.507
0.619,0.536,0.57,0.499,0.496,0.505

0.437,0.374,1,0.476,0.532,0.507
0.383,0.372,1,0.48,0.549,0.514
0.314,0.407,1,0.489,0.573,0.521
0.238,0.452,1,0.5,0.603,0.527
0.149,0.486,1,0.506,0.634,0.529
0.086,0.526,1,0.5,0.662,0.528
0.088,0.598,0.841,0.479,0.684,0.522
0.07,0.633,0.65,0.465,0.695,0.509
0.134,0.646,0.44,0.469,0.696,0.496
0.224,0.647,0.226,0.49,0.688,0.486
0.324,0.636,0.007,0.526,0.672,0.482
0.437,0.535,0,0.555,0.648,0.482
0.505,0.549,0,0.542,0.615,0.484
0.531,0.543,0,0.516,0.58,0.483
0.535,0.479,0,0.508,0.549,0.482
0.538,0.414,0.117,0.506,0.523,0.484
0.54,0.37,0.259,0.502,0.505,0.488
0.542,0.346,0.374,0.499,0.493,0.494
0.546,0.349,0.458,0.496,0.486,0.5
0.556,0.365,0.511,0.493,0.483,0.506
0.57,0.393,0.534,0.491,0.483,0.512
