aX,aY,aZ,gX,gY,gZ
0.662,0.001,0.539,0.527,0.508,0.532
0.554,0,0.472,0.537,0.512,0.552
0.471,0,0.389,0.544,0.509,0.579
0.381,0,0.349,0.564,0.494,0.61
0.226,0,0.428,0.544,0.471,0.641
0.064,0,0.564,0.495,0.456,0.67
0,0.109,0.67,0.454,0.455,0.697
0,0.395,0.69,0.422,0.469,0.715
0,0.78,0.616,0.408,0.491,0.719
0.038,1,0.519,0.444,0.507,0.706
0.242,1,0.491,0.503,0.507,0.681
0.381,1,0.532,0.523,0.498,0.647
0.462,1,0.585,0.518,0.489,0.607
0.496,1,0.623,0.511,0.486,0.567
0.493,1,0.658,0.509,0.485,0.532
0.471,0.994,0.713,0.516,0.486,0.502
0.454,0.823,0.765,0.522,0.49,0.482
0.456,0.673,0.776,0.524,0.496,0.471
0.474,0.58,0.745,0.524,0.504,0.468
0.499,0.523,0.691,0.524,0.511,0.469
0.525,0.497,0.629,0.521,0.514,0.472
0.548,0.49,0.575,0.515,0.514,0.476
0.563,0.492,0.542,0.508,0.512,0.478
0.573,0.492,0.529,0.502,0.508,0.48
0.58,0.484,0.532,0.5,0.504,0.481
0.582,0.468,0.548,0.499,0.5,0.482
0.582,0.452,0.568,0.5,0.498,0.484
0.581,0.434,0.591,0.501,0.496,0.486
0.58,0.422,0.61,0.502,0.496,0.489
0.578,0.417,0.626,0.502,0.497,0.492

0.633,0.219,0.57,0.528,0.514,0.499
0.638,0.092,0.502,0.558,0.516,0.514
0.597,0,0.432,0.594,0.513,0.537
0.532,0,0.423,0.6,0.502,0.566
0.432,0,0.504,0.576,0.487,0.596
0.291,0,0.633,0.548,0.473,0.624
0.176,0.009,0.736,0.508,0.469,0.65
0.119,0.294,0.718,0.453,0.477,0.669
0.131,0.585,0.597,0.427,0.494,0.677
0.229,0.842,0.491,0.445,0.505,0.673
0.348,0.986,0.473,0.484,0.505,0.657
0.426,1,0.522,0.514,0.498,0.632
0.469,1,0.581,0.52,0.492,0.604
0.497,1,0.623,0.511,0.489,0.576
0.509,0.973,0.651,0.506,0.489,0.55
0.509,0.889,0.67,0.506,0.491,0.529
0.5,0.805,0.682,0.504,0.494,0.511
0.494,0.728,0.685,0.501,0.497,0.5
0.498,0.657,0.682,0.503,0.5,0.493
0.505,0.604,0.671,0.505,0.504,0.489
0.518,0.573,0.649,0.506,0.508,0.489
0.532,0.559,0.621,0.505,0.51,0.489
