aX,aY,aZ,gX,gY,gZ
0.59,0.5,0.585,0.526,0.501,0.492
0.606,0.478,0.547,0.526,0.503,0.493
0.591,0.49,0.571,0.522,0.5,0.495
0.583,0.503,0.606,0.518,0.498,0.497
0.589,0.489,0.605,0.515,0.498,0.498
0.589,0.482,0.6,0.508,0.499,0.499
0.585,0.489,0.598,0.5,0.501,0.501
0.585,0.508,0.601,0.492,0.502,0.502
0.587,0.519,0.599,0.489,0.503,0.502
0.589,0.528,0.598,0.489,0.504,0.502
0.591,0.534,0.596,0.49,0.504,0.502
0.593,0.537,0.594,0.492,0.504,0.501
0.596,0.538,0.591,0.493,0.504,0.5
0.598,0.539,0.588,0.494,0.504,0.499
0.599,0.536,0.583,0.494,0.504,0.498
0.599,0.533,0.578,0.495,0.504,0.498
0.599,0.528,0.573,0.496,0.503,0.497
0.598,0.521,0.569,0.498,0.503,0.496
0.597,0.515,0.565,0.498,0.502,0.496
0.595,0.513,0.563,0.498,0.501,0.495
0.593,0.512,0.563,0.498,0.502,0.495
0.591,0.51,0.567,0.499,0.5,0.495
0.591,0.507,0.571,0.5,0.501,0.495

0.569,0.64,0.452,0.701,0.494,0.488
0.561,0.637,0.462,0.721,0.494,0.483
0.553,0.615,0.473,0.742,0.494,0.477
0.547,0.578,0.488,0.758,0.495,0.472
0.546,0.535,0.504,0.77,0.497,0.468
0.549,0.488,0.523,0.775,0.501,0.467
0.554,0.445,0.547,0.773,0.507,0.468
0.559,0.406,0.569,0.761,0.514,0.471
0.564,0.379,0.585,0.741,0.521,0.475
0.572,0.367,0.591,0.713,0.527,0.48
0.582,0.374,0.587,0.68,0.533,0.485
0.59,0.388,0.575,0.649,0.536,0.489
0.6,0.407,0.557,0.622,0.537,0.492
0.606,0.425,0.535,0.6,0.537,0.494
0.61,0.434,0.513,0.585,0.536,0.495
0.617,0.443,0.495,0.575,0.534,0.495
0.612,0.437,0.478,0.569,0.532,0.494
0.616,0.426,0.465,0.564,0.529,0.494
0.615,0.416,0.456,0.557,0.526,0.493
0.613,0.405,0.449,0.549,0.523,0.493
0.611,0.395,0.443,0.54,0.519,0.494
0.604,0.39,0.438,0.531,0.514,0.494
0.598,0.395,0.438,0.522,0.509,0.496
0.596,0.399,0.446,0.518,0.506,0.497
0.592,0.396,0.457,0.516,0.504,0.498
0.59,0.391,0.47,0.514,0.502,0.5
0.588,0.392,0.48,0.509,0.501,0.501
0.587,0.398,0.484,0.503,0.501,0.503
0.588,0.405,0.483,0.497,0.501,0.504
0.589,0.418,0.482,0.493,0.5,0.505

0.569,0.391,0.461,0.666,0.548,0.465
0.569,0.38,0.44,0.639,0.548,0.469
0.572,0.379,0.413,0.616,0.546,0.472
0.576,0.374,0.383,0.597,0.541,0.476
0.58,0.368,0.361,0.58,0.534,0.479
0.589,0.382,0.35,0.564,0.529,0.482
0.594,0.39,0.346,0.553,0.521,0.484
0.589,0.382,0.355,0.549,0.513,0.485
0.59,0.374,0.369,0.544,0.505,0.486
0.59,0.36,0.384,0.538,0.5,0.487
0.585,0.35,0.401,0.529,0.497,0.489
0.584,0.371,0.421,0.519,0.492,0.49
0.577,0.351,0.436,0.515,0.489,0.492
0.576,0.352,0.453,0.51,0.489,0.494
0.576,0.357,0.466,0.502,0.49,0.497
0.576,0.371,0.476,0.496,0.49,0.498
0.575,0.378,0.482,0.495,0.491,0.5
0.575,0.383,0.484,0.494,0.494,0.502
0.577,0.391,0.485,0.493,0.495,0.503
0.578,0.399,0.484,0.492,0.497,0.504
0.578,0.411,0.481,0.491,0.5,0.504
0.579,0.418,0.478,0.492,0.501,0.504
0.58,0.422,0.474,0.494,0.503,0.503
0.58,0.423,0.469,0.496,0.504,0.503
0.58,0.423,0.464,0.498,0.504,0.502
0.581,0.422,0.458,0.5,0.504,0.501
0.581,0.419,0.453,0.5,0.504,0.5
0.58,0.418,0.449,0.5,0.505,0.5
0.579,0.418,0.447,0.499,0.504,0.499
0.578,0.417,0.446,0.499,0.502,0.499

0.582,0.448,0.42,0.323,0.495,0.556
0.573,0.46,0.421,0.311,0.497,0.559
0.567,0.486,0.426,0.303,0.498,0.562
0.564,0.524,0.431,0.299,0.502,0.564
0.562,0.558,0.44,0.303,0.506,0.564
0.563,0.579,0.451,0.313,0.51,0.562
0.563,0.582,0.458,0.327,0.515,0.559
0.568,0.59,0.457,0.336,0.519,0.554
0.569,0.602,0.456,0.341,0.523,0.548
0.573,0.607,0.452,0.348,0.525,0.542
0.574,0.603,0.443,0.353,0.528,0.535
0.582,0.606,0.431,0.359,0.529,0.529
0.588,0.606,0.421,0.368,0.53,0.522
0.593,0.603,0.414,0.38,0.529,0.516
0.596,0.595,0.412,0.397,0.527,0.511
0.601,0.577,0.411,0.413,0.524,0.506
0.604,0.559,0.408,0.427,0.523,0.503
0.604,0.551,0.404,0.436,0.52,0.499
0.605,0.543,0.401,0.446,0.518,0.498
0.607,0.527,0.398,0.456,0.516,0.496
0.606,0.518,0.396,0.464,0.512,0.496
0.607,0.51,0.394,0.469,0.51,0.496
0.609,0.508,0.395,0.47,0.508,0.497
0.611,0.509,0.396,0.471,0.505,0.499
0.613,0.516,0.4,0.471,0.503,0.5
0.613,0.526,0.404,0.473,0.501,0.501
0.614,0.535,0.409,0.477,0.499,0.502
0.613,0.542,0.414,0.481,0.499,0.502
0.612,0.549,0.419,0.485,0.497,0.501
0.611,0.553,0.422,0.488,0.497,0.5

0.6,0.172,0.51,0.756,0.525,0.508
0.589,0.157,0.508,0.69,0.532,0.518
0.58,0.231,0.483,0.603,0.536,0.525
0.58,0.337,0.44,0.524,0.536,0.527
0.568,0.378,0.409,0.468,0.536,0.526
0.576,0.437,0.4,0.425,0.538,0.523
0.593,0.466,0.394,0.404,0.539,0.519
0.611,0.502,0.385,0.401,0.535,0.512
0.621,0.533,0.373,0.415,0.526,0.507
0.616,0.531,0.364,0.444,0.516,0.503
0.6,0.448,0.368,0.478,0.503,0.5
0.593,0.387,0.39,0.488,0.494,0.498
0.591,0.362,0.413,0.475,0.486,0.498
0.584,0.363,0.434,0.455,0.481,0.499
0.579,0.38,0.457,0.438,0.478,0.501
0.579,0.407,0.487,0.43,0.475,0.504
0.578,0.428,0.521,0.433,0.474,0.507
0.578,0.439,0.554,0.446,0.474,0.509
0.582,0.436,0.581,0.463,0.477,0.51
0.587,0.429,0.598,0.477,0.481,0.512
0.59,0.429,0.605,0.483,0.485,0.513
0.592,0.439,0.604,0.483,0.491,0.513
0.593,0.456,0.597,0.481,0.495,0.513
0.596,0.471,0.587,0.481,0.499,0.511
0.6,0.478,0.574,0.484,0.501,0.509
